from_region,to_region,v1_status,v4_status,v4_normal_fare,v4_priority_fare,v4_promoted,v4_source_name,v4_source_date,v4_source_url,v4_confidence,normal_path,priority_path,providers,jne2026_values
고흥,진도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,25900,25900,False,,,,,"[""고흥"", ""강진"", ""진도""]","[""고흥"", ""강진"", ""진도""]","[""tmoney""]",[25900]
고흥,남악,TRANSFER_TRUSTED,TRANSFER_TRUSTED,19300,25000,False,,,,,"[""고흥"", ""순천"", ""남악""]","[""고흥"", ""목포"", ""남악""]","[""bustago"", ""tmoney""]",[23400]
보성,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,10500,11500,False,,,,,"[""보성"", ""광주""]","[""보성"", ""광주""]","[""bustago"", ""tmoney""]","[10500, 11500]"
보성,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,13500,13500,False,,,,,"[""보성"", ""목포""]","[""보성"", ""목포""]","[""tmoney""]",[13500]
보성,여수,DIRECT_PROVIDER,DIRECT_PROVIDER,12800,12800,False,,,,,"[""보성"", ""여수""]","[""보성"", ""여수""]","[""tmoney""]",[12800]
보성,순천,DIRECT_PROVIDER,DIRECT_PROVIDER,7900,7900,False,,,,,"[""보성"", ""순천""]","[""보성"", ""순천""]","[""tmoney""]",[7900]
보성,나주,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12200,12200,False,,,,,"[""보성"", ""장흥"", ""나주""]","[""보성"", ""장흥"", ""나주""]","[""tmoney""]",[14800]
보성,광양,DIRECT_PROVIDER,DIRECT_PROVIDER,9900,9900,False,,,,,"[""보성"", ""광양""]","[""보성"", ""광양""]","[""tmoney""]",[9900]
보성,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13400,14400,False,,,,,"[""보성"", ""광주"", ""담양""]","[""보성"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[13400]
보성,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16000,17000,False,,,,,"[""보성"", ""광주"", ""곡성""]","[""보성"", ""광주"", ""곡성""]","[""bustago"", ""tmoney""]",[17300]
보성,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13100,13100,False,,,,,"[""보성"", ""순천"", ""구례""]","[""보성"", ""순천"", ""구례""]","[""tmoney""]",[13100]
보성,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16600,19200,False,,,,,"[""보성"", ""순천"", ""고흥""]","[""보성"", ""순천"", ""고흥""]","[""bustago"", ""tmoney""]",[9900]
보성,화순,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,8000,8000,True,BUSTIME 보성→화순 시외버스 시간표,2026-07-12,https://bustime.co.kr/plans/intercity/boseong/hwasun/details.html,HIGH_SOURCE_EXPLICIT,"[""보성"", ""광주"", ""화순""]","[""보성"", ""광주"", ""화순""]","[""bustago"", ""tmoney""]",[7800]
보성,장흥,DIRECT_PROVIDER,DIRECT_PROVIDER,3200,3200,False,,,,,"[""보성"", ""장흥""]","[""보성"", ""장흥""]","[""tmoney""]",[3200]
보성,강진,DIRECT_PROVIDER,DIRECT_PROVIDER,5700,5700,False,,,,,"[""보성"", ""강진""]","[""보성"", ""강진""]","[""tmoney""]",[5700]
보성,해남,DIRECT_PROVIDER,DIRECT_PROVIDER,8700,8700,False,,,,,"[""보성"", ""해남""]","[""보성"", ""해남""]","[""tmoney""]",[8700]
보성,영암,TRANSFER_TRUSTED,TRANSFER_TRUSTED,7800,7800,False,,,,,"[""보성"", ""장흥"", ""영암""]","[""보성"", ""장흥"", ""영암""]","[""bustago"", ""tmoney""]",[7800]
보성,무안,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16500,16700,False,,,,,"[""보성"", ""광주"", ""무안""]","[""보성"", ""목포"", ""무안""]","[""bustago"", ""tmoney""]",[16700]
보성,함평,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15000,17300,False,,,,,"[""보성"", ""광주"", ""함평""]","[""보성"", ""광주"", ""함평""]","[""bustago"", ""tmoney""]",[15000]
보성,영광,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17800,21000,False,,,,,"[""보성"", ""광주"", ""영광""]","[""보성"", ""광주"", ""영광""]","[""bustago"", ""tmoney""]",[17800]
보성,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12900,13900,False,,,,,"[""보성"", ""광주"", ""장성""]","[""보성"", ""광주"", ""장성""]","[""bustago"", ""tmoney""]",[12900]
보성,완도,DIRECT_PROVIDER,DIRECT_PROVIDER,15400,15400,False,,,,,"[""보성"", ""완도""]","[""보성"", ""완도""]","[""tmoney""]",[15400]
보성,진도,DIRECT_PROVIDER,DIRECT_PROVIDER,15900,15900,False,,,,,"[""보성"", ""진도""]","[""보성"", ""진도""]","[""tmoney""]",[16000]
보성,남악,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,13300,13300,True,BUSTIME 보성→남악,2026-07-12,https://ko.bustime.co.kr/plans/intercity/boseong/namak/details.html,HIGH_SOURCE_EXPLICIT,"[""보성"", ""목포"", ""남악""]","[""보성"", ""목포"", ""남악""]","[""tmoney""]",[13500]
화순,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,2500,3200,False,,,,,"[""화순"", ""광주""]","[""화순"", ""광주""]","[""tmoney""]",[2500]
화순,목포,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9700,12500,False,,,,,"[""화순"", ""광주"", ""목포""]","[""화순"", ""광주"", ""목포""]","[""bustago"", ""kobus"", ""tmoney""]",[9700]
화순,여수,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15500,20000,False,,,,,"[""화순"", ""광주"", ""여수""]","[""화순"", ""광주"", ""여수""]","[""tmoney""]",[15500]
화순,순천,TRANSFER_TRUSTED,TRANSFER_TRUSTED,10900,14200,False,,,,,"[""화순"", ""광주"", ""순천""]","[""화순"", ""광주"", ""순천""]","[""tmoney""]",[9700]
화순,나주,TRANSFER_TRUSTED,TRANSFER_TRUSTED,6800,10000,False,,,,,"[""화순"", ""광주"", ""나주""]","[""화순"", ""광주"", ""나주""]","[""bustago"", ""tmoney""]",[6800]
화순,광양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,10900,14100,False,,,,,"[""화순"", ""광주"", ""광양""]","[""화순"", ""광주"", ""광양""]","[""tmoney""]",[10900]
화순,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,5400,6100,False,,,,,"[""화순"", ""광주"", ""담양""]","[""화순"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[8000]
화순,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8000,8700,False,,,,,"[""화순"", ""광주"", ""곡성""]","[""화순"", ""광주"", ""곡성""]","[""tmoney""]",[8000]
화순,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12300,13000,False,,,,,"[""화순"", ""광주"", ""구례""]","[""화순"", ""광주"", ""구례""]","[""tmoney""]",[12300]
화순,고흥,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,13700,17800,True,MustardData 화순터미널 + BUSTIME 고흥→화순,2026-09-10,https://bus.mustarddata.com/intercity/schedule/hwasun/,HIGH_SOURCE_EXPLICIT_REVERSE_ACCEPTED,"[""화순"", ""광주"", ""고흥""]","[""화순"", ""광주"", ""고흥""]","[""tmoney""]",[13700]
화순,보성,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,8000,8000,True,MustardData 화순터미널,2026-09-10,https://bus.mustarddata.com/intercity/schedule/hwasun/,HIGH_SOURCE_EXPLICIT,"[""화순"", ""광주"", ""보성""]","[""화순"", ""광주"", ""보성""]","[""bustago"", ""tmoney""]",[7800]
화순,장흥,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,9000,9000,True,MustardData 화순터미널,2026-09-10,https://bus.mustarddata.com/intercity/schedule/hwasun/,HIGH_SOURCE_EXPLICIT,"[""화순"", ""광주"", ""장흥""]","[""화순"", ""광주"", ""장흥""]","[""tmoney""]",[10000]
화순,강진,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14200,18400,False,,,,,"[""화순"", ""광주"", ""강진""]","[""화순"", ""광주"", ""강진""]","[""bustago"", ""tmoney""]",[11400]
화순,해남,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16200,20100,False,,,,,"[""화순"", ""광주"", ""해남""]","[""화순"", ""광주"", ""해남""]","[""bustago"", ""tmoney""]",[16500]
화순,영암,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11200,11900,False,,,,,"[""화순"", ""광주"", ""영암""]","[""화순"", ""광주"", ""영암""]","[""bustago"", ""tmoney""]",[11200]
화순,무안,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8500,11000,False,,,,,"[""화순"", ""광주"", ""무안""]","[""화순"", ""광주"", ""무안""]","[""tmoney""]",[8500]
화순,함평,TRANSFER_TRUSTED,TRANSFER_TRUSTED,7000,9000,False,,,,,"[""화순"", ""광주"", ""함평""]","[""화순"", ""광주"", ""함평""]","[""tmoney""]",[7000]
화순,영광,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9800,12700,False,,,,,"[""화순"", ""광주"", ""영광""]","[""화순"", ""광주"", ""영광""]","[""tmoney""]",[9800]
화순,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,4900,5600,False,,,,,"[""화순"", ""광주"", ""장성""]","[""화순"", ""광주"", ""장성""]","[""tmoney""]",[4900]
화순,완도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,23000,28000,False,,,,,"[""화순"", ""광주"", ""완도""]","[""화순"", ""광주"", ""완도""]","[""bustago"", ""tmoney""]",[23000]
화순,진도,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17800,23100,False,,,,,"[""화순"", ""광주"", ""진도""]","[""화순"", ""광주"", ""진도""]","[""tmoney""]",[17800]
화순,남악,TRANSFER_TRUSTED,TRANSFER_TRUSTED,9700,12500,False,,,,,"[""화순"", ""광주"", ""남악""]","[""화순"", ""광주"", ""남악""]","[""tmoney""]",[9700]
장흥,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,11500,14900,False,,,,,"[""장흥"", ""광주""]","[""장흥"", ""광주""]","[""tmoney""]","[11500, 14900]"
장흥,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,10200,10200,False,,,,,"[""장흥"", ""목포""]","[""장흥"", ""목포""]","[""bustago"", ""tmoney""]",[10200]
장흥,여수,DIRECT_PROVIDER,DIRECT_PROVIDER,16100,16100,False,,,,,"[""장흥"", ""여수""]","[""장흥"", ""여수""]","[""tmoney""]",[16100]
장흥,순천,DIRECT_PROVIDER,DIRECT_PROVIDER,11100,11100,False,,,,,"[""장흥"", ""순천""]","[""장흥"", ""순천""]","[""tmoney""]",[11100]
장흥,나주,DIRECT_PROVIDER,DIRECT_PROVIDER,9000,9000,False,,,,,"[""장흥"", ""나주""]","[""장흥"", ""나주""]","[""tmoney""]",[9000]
장흥,광양,DIRECT_PROVIDER,DIRECT_PROVIDER,13200,13200,False,,,,,"[""장흥"", ""광양""]","[""장흥"", ""광양""]","[""tmoney""]",[13200]
장흥,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14400,17800,False,,,,,"[""장흥"", ""광주"", ""담양""]","[""장흥"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[14400]
장흥,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17000,20400,False,,,,,"[""장흥"", ""광주"", ""곡성""]","[""장흥"", ""광주"", ""곡성""]","[""tmoney""]",[17000]
장흥,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16300,16300,False,,,,,"[""장흥"", ""순천"", ""구례""]","[""장흥"", ""순천"", ""구례""]","[""tmoney""]",[16300]
장흥,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18000,19900,False,,,,,"[""장흥"", ""강진"", ""고흥""]","[""장흥"", ""강진"", ""고흥""]","[""kobus"", ""tmoney""]",[13100]
장흥,보성,DIRECT_PROVIDER,DIRECT_PROVIDER,3200,3200,False,,,,,"[""장흥"", ""보성""]","[""장흥"", ""보성""]","[""tmoney""]",[3200]
장흥,화순,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,9000,9000,True,아사마루 장흥터미널 운행정보,2026-09,https://transportation.asamaru.net/시외버스/시간표/장흥시외버스터미널/,HIGH_SOURCE_EXPLICIT,"[""장흥"", ""광주"", ""화순""]","[""장흥"", ""광주"", ""화순""]","[""tmoney""]",[10000]
장흥,강진,DIRECT_PROVIDER,DIRECT_PROVIDER,2400,4300,False,,,,,"[""장흥"", ""강진""]","[""장흥"", ""강진""]","[""kobus"", ""tmoney""]",[2400]
장흥,해남,DIRECT_PROVIDER,DIRECT_PROVIDER,5400,5400,False,,,,,"[""장흥"", ""해남""]","[""장흥"", ""해남""]","[""tmoney""]",[5400]
장흥,영암,DIRECT_PROVIDER,DIRECT_PROVIDER,4600,4600,False,,,,,"[""장흥"", ""영암""]","[""장흥"", ""영암""]","[""bustago""]",[4600]
장흥,무안,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13100,13100,False,,,,,"[""장흥"", ""나주"", ""무안""]","[""장흥"", ""나주"", ""무안""]","[""tmoney""]",[13400]
장흥,함평,TRANSFER_TRUSTED,TRANSFER_TRUSTED,12700,12700,False,,,,,"[""장흥"", ""나주"", ""함평""]","[""장흥"", ""나주"", ""함평""]","[""tmoney""]",[15300]
장흥,영광,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18800,18900,False,,,,,"[""장흥"", ""광주"", ""영광""]","[""장흥"", ""목포"", ""영광""]","[""tmoney""]",[18900]
장흥,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13900,17300,False,,,,,"[""장흥"", ""광주"", ""장성""]","[""장흥"", ""광주"", ""장성""]","[""tmoney""]",[13900]
장흥,완도,DIRECT_PROVIDER,DIRECT_PROVIDER,12200,12200,False,,,,,"[""장흥"", ""완도""]","[""장흥"", ""완도""]","[""tmoney""]",[12100]
장흥,진도,DIRECT_PROVIDER,DIRECT_PROVIDER,12700,12700,False,,,,,"[""장흥"", ""진도""]","[""장흥"", ""진도""]","[""tmoney""]",[12700]
장흥,남악,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,10000,10000,True,아사마루 장흥→남악 운행정보,2026-09-10,https://transportation.asamaru.net/고속버스/시간표/장흥시외버스터미널/출발/남악정류소/도착/,HIGH_SOURCE_EXPLICIT,"[""장흥"", ""목포"", ""남악""]","[""장흥"", ""목포"", ""남악""]","[""bustago"", ""tmoney""]",[10000]
강진,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,11700,15200,False,,,,,"[""강진"", ""광주""]","[""강진"", ""광주""]","[""bustago"", ""tmoney""]","[11700, 15200]"
강진,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,7800,7800,False,,,,,"[""강진"", ""목포""]","[""강진"", ""목포""]","[""bustago"", ""tmoney""]",[7800]
강진,여수,DIRECT_PROVIDER,DIRECT_PROVIDER,18500,18500,False,,,,,"[""강진"", ""여수""]","[""강진"", ""여수""]","[""tmoney""]",[18500]
강진,순천,DIRECT_PROVIDER,DIRECT_PROVIDER,13500,13500,False,,,,,"[""강진"", ""순천""]","[""강진"", ""순천""]","[""tmoney""]",[13500]
강진,나주,DIRECT_PROVIDER,DIRECT_PROVIDER,8200,8200,False,,,,,"[""강진"", ""나주""]","[""강진"", ""나주""]","[""tmoney""]",[8200]
강진,광양,DIRECT_PROVIDER,DIRECT_PROVIDER,15600,15600,False,,,,,"[""강진"", ""광양""]","[""강진"", ""광양""]","[""tmoney""]",[15600]
강진,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14600,18100,False,,,,,"[""강진"", ""광주"", ""담양""]","[""강진"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[14600]
강진,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17200,20700,False,,,,,"[""강진"", ""광주"", ""곡성""]","[""강진"", ""광주"", ""곡성""]","[""bustago"", ""tmoney""]",[17200]
강진,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18700,18700,False,,,,,"[""강진"", ""순천"", ""구례""]","[""강진"", ""순천"", ""구례""]","[""tmoney""]",[18700]
강진,고흥,DIRECT_PROVIDER,DIRECT_PROVIDER,15600,15600,False,,,,,"[""강진"", ""고흥""]","[""강진"", ""고흥""]","[""tmoney""]",[14200]
강진,보성,DIRECT_PROVIDER,DIRECT_PROVIDER,5700,5700,False,,,,,"[""강진"", ""보성""]","[""강진"", ""보성""]","[""tmoney""]",[5700]
강진,화순,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14200,18400,False,,,,,"[""강진"", ""광주"", ""화순""]","[""강진"", ""광주"", ""화순""]","[""bustago"", ""tmoney""]",[11400]
강진,장흥,DIRECT_PROVIDER,DIRECT_PROVIDER,2400,4300,False,,,,,"[""강진"", ""장흥""]","[""강진"", ""장흥""]","[""kobus"", ""tmoney""]",[2400]
강진,해남,DIRECT_PROVIDER,DIRECT_PROVIDER,3000,3000,False,,,,,"[""강진"", ""해남""]","[""강진"", ""해남""]","[""tmoney""]",[3000]
강진,영암,DIRECT_PROVIDER,DIRECT_PROVIDER,3900,3900,False,,,,,"[""강진"", ""영암""]","[""강진"", ""영암""]","[""tmoney""]",[3900]
강진,무안,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11000,11000,False,,,,,"[""강진"", ""목포"", ""무안""]","[""강진"", ""목포"", ""무안""]","[""bustago"", ""tmoney""]",[11000]
강진,함평,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11900,11900,False,,,,,"[""강진"", ""나주"", ""함평""]","[""강진"", ""나주"", ""함평""]","[""tmoney""]",[11600]
강진,영광,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16500,16500,False,,,,,"[""강진"", ""목포"", ""영광""]","[""강진"", ""목포"", ""영광""]","[""bustago"", ""tmoney""]",[16500]
강진,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14100,17600,False,,,,,"[""강진"", ""광주"", ""장성""]","[""강진"", ""광주"", ""장성""]","[""bustago"", ""tmoney""]",[14100]
강진,완도,DIRECT_PROVIDER,DIRECT_PROVIDER,7900,7900,False,,,,,"[""강진"", ""완도""]","[""강진"", ""완도""]","[""tmoney""]",[7300]
강진,진도,DIRECT_PROVIDER,DIRECT_PROVIDER,10300,10300,False,,,,,"[""강진"", ""진도""]","[""강진"", ""진도""]","[""tmoney""]",[10300]
강진,남악,TRANSFER_TRUSTED,DIRECT_SOURCE_VERIFIED,7600,7600,True,아사마루 강진→남악 시외버스 시간표,2026-06-26,https://transportation.asamaru.net/시외버스/시간표/강진버스여객터미널/출발/남악정류소/도착/,HIGH_SOURCE_EXPLICIT,"[""강진"", ""목포"", ""남악""]","[""강진"", ""목포"", ""남악""]","[""bustago"", ""tmoney""]",[7600]
해남,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,13700,16900,False,,,,,"[""해남"", ""광주""]","[""해남"", ""광주""]","[""bustago"", ""tmoney""]","[13700, 16900]"
해남,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,8700,8700,False,,,,,"[""해남"", ""목포""]","[""해남"", ""목포""]","[""bustago"", ""tmoney""]",[8700]
해남,여수,DIRECT_PROVIDER,DIRECT_PROVIDER,21500,21500,False,,,,,"[""해남"", ""여수""]","[""해남"", ""여수""]","[""tmoney""]",[21500]
해남,순천,DIRECT_PROVIDER,DIRECT_PROVIDER,16500,16500,False,,,,,"[""해남"", ""순천""]","[""해남"", ""순천""]","[""tmoney""]",[16600]
해남,나주,DIRECT_PROVIDER,DIRECT_PROVIDER,9900,9900,False,,,,,"[""해남"", ""나주""]","[""해남"", ""나주""]","[""tmoney""]",[9900]
해남,광양,DIRECT_PROVIDER,DIRECT_PROVIDER,19100,19100,False,,,,,"[""해남"", ""광양""]","[""해남"", ""광양""]","[""tmoney""]",[19100]
해남,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16600,19800,False,,,,,"[""해남"", ""광주"", ""담양""]","[""해남"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[16600]
해남,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,19200,22400,False,,,,,"[""해남"", ""광주"", ""곡성""]","[""해남"", ""광주"", ""곡성""]","[""bustago"", ""tmoney""]",[19200]
해남,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,21700,21700,False,,,,,"[""해남"", ""순천"", ""구례""]","[""해남"", ""순천"", ""구례""]","[""tmoney""]",[21800]
해남,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18600,18600,False,,,,,"[""해남"", ""강진"", ""고흥""]","[""해남"", ""강진"", ""고흥""]","[""tmoney""]",[18600]
해남,보성,DIRECT_PROVIDER,DIRECT_PROVIDER,8700,8700,False,,,,,"[""해남"", ""보성""]","[""해남"", ""보성""]","[""tmoney""]",[8700]
해남,화순,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16200,20100,False,,,,,"[""해남"", ""광주"", ""화순""]","[""해남"", ""광주"", ""화순""]","[""bustago"", ""tmoney""]",[16500]
해남,장흥,DIRECT_PROVIDER,DIRECT_PROVIDER,5400,5400,False,,,,,"[""해남"", ""장흥""]","[""해남"", ""장흥""]","[""tmoney""]",[5400]
해남,강진,DIRECT_PROVIDER,DIRECT_PROVIDER,3000,3000,False,,,,,"[""해남"", ""강진""]","[""해남"", ""강진""]","[""tmoney""]",[3000]
해남,영암,DIRECT_PROVIDER,DIRECT_PROVIDER,5600,5600,False,,,,,"[""해남"", ""영암""]","[""해남"", ""영암""]","[""tmoney""]",[4900]
해남,무안,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11900,11900,False,,,,,"[""해남"", ""목포"", ""무안""]","[""해남"", ""목포"", ""무안""]","[""bustago"", ""tmoney""]",[11900]
해남,함평,TRANSFER_TRUSTED,TRANSFER_TRUSTED,13600,13600,False,,,,,"[""해남"", ""나주"", ""함평""]","[""해남"", ""나주"", ""함평""]","[""tmoney""]",[13800]
해남,영광,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17400,17400,False,,,,,"[""해남"", ""목포"", ""영광""]","[""해남"", ""목포"", ""영광""]","[""bustago"", ""tmoney""]",[17400]
해남,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,16100,19300,False,,,,,"[""해남"", ""광주"", ""장성""]","[""해남"", ""광주"", ""장성""]","[""bustago"", ""tmoney""]",[16100]
해남,완도,DIRECT_PROVIDER,DIRECT_PROVIDER,6700,8200,False,,,,,"[""해남"", ""완도""]","[""해남"", ""완도""]","[""tmoney""]","[6700, 8200]"
해남,진도,DIRECT_PROVIDER,DIRECT_PROVIDER,7300,7300,False,,,,,"[""해남"", ""진도""]","[""해남"", ""진도""]","[""tmoney""]",[7300]
해남,남악,DIRECT_PROVIDER,DIRECT_PROVIDER,8500,8500,False,,,,,"[""해남"", ""남악""]","[""해남"", ""남악""]","[""tmoney""]",[8500]
영암,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,8700,8700,False,,,,,"[""영암"", ""광주""]","[""영암"", ""광주""]","[""bustago"", ""tmoney""]",[8700]
영암,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,6400,6400,False,,,,,"[""영암"", ""목포""]","[""영암"", ""목포""]","[""bustago""]",[6400]
영암,여수,TRANSFER_TRUSTED,TRANSFER_TRUSTED,20700,20700,False,,,,,"[""영암"", ""장흥"", ""여수""]","[""영암"", ""장흥"", ""여수""]","[""bustago"", ""tmoney""]",[22400]
영암,순천,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15700,15700,False,,,,,"[""영암"", ""장흥"", ""순천""]","[""영암"", ""장흥"", ""순천""]","[""bustago"", ""tmoney""]",[17500]
영암,나주,DIRECT_PROVIDER,DIRECT_PROVIDER,4400,4400,False,,,,,"[""영암"", ""나주""]","[""영암"", ""나주""]","[""tmoney""]",[4400]
영암,광양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,17100,17800,False,,,,,"[""영암"", ""광주"", ""광양""]","[""영암"", ""장흥"", ""광양""]","[""bustago"", ""tmoney""]",[19500]
영암,담양,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11600,11600,False,,,,,"[""영암"", ""광주"", ""담양""]","[""영암"", ""광주"", ""담양""]","[""bustago"", ""tmoney""]",[11600]
영암,곡성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,14200,14200,False,,,,,"[""영암"", ""광주"", ""곡성""]","[""영암"", ""광주"", ""곡성""]","[""bustago"", ""tmoney""]",[14200]
영암,구례,TRANSFER_TRUSTED,TRANSFER_TRUSTED,18500,18500,False,,,,,"[""영암"", ""광주"", ""구례""]","[""영암"", ""광주"", ""구례""]","[""bustago"", ""tmoney""]",[18500]
영암,고흥,TRANSFER_TRUSTED,TRANSFER_TRUSTED,19500,19500,False,,,,,"[""영암"", ""강진"", ""고흥""]","[""영암"", ""강진"", ""고흥""]","[""tmoney""]",[19500]
영암,보성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,7800,7800,False,,,,,"[""영암"", ""장흥"", ""보성""]","[""영암"", ""장흥"", ""보성""]","[""bustago"", ""tmoney""]",[7800]
영암,화순,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11200,11900,False,,,,,"[""영암"", ""광주"", ""화순""]","[""영암"", ""광주"", ""화순""]","[""bustago"", ""tmoney""]",[11200]
영암,장흥,DIRECT_PROVIDER,DIRECT_PROVIDER,4600,4600,False,,,,,"[""영암"", ""장흥""]","[""영암"", ""장흥""]","[""bustago""]",[4600]
영암,강진,DIRECT_PROVIDER,DIRECT_PROVIDER,3900,3900,False,,,,,"[""영암"", ""강진""]","[""영암"", ""강진""]","[""tmoney""]",[3900]
영암,해남,DIRECT_PROVIDER,DIRECT_PROVIDER,5600,5600,False,,,,,"[""영암"", ""해남""]","[""영암"", ""해남""]","[""tmoney""]",[4900]
영암,무안,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8500,8500,False,,,,,"[""영암"", ""나주"", ""무안""]","[""영암"", ""나주"", ""무안""]","[""tmoney""]",[9600]
영암,함평,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8100,8100,False,,,,,"[""영암"", ""나주"", ""함평""]","[""영암"", ""나주"", ""함평""]","[""tmoney""]",[7700]
영암,영광,TRANSFER_TRUSTED,TRANSFER_TRUSTED,15100,15100,False,,,,,"[""영암"", ""목포"", ""영광""]","[""영암"", ""목포"", ""영광""]","[""bustago"", ""tmoney""]",[11800]
영암,장성,TRANSFER_TRUSTED,TRANSFER_TRUSTED,11100,11100,False,,,,,"[""영암"", ""광주"", ""장성""]","[""영암"", ""광주"", ""장성""]","[""bustago"", ""tmoney""]",[11100]
영암,완도,DIRECT_PROVIDER,DIRECT_PROVIDER,12300,12300,False,,,,,"[""영암"", ""완도""]","[""영암"", ""완도""]","[""tmoney""]",[11600]
영암,진도,DIRECT_PROVIDER,DIRECT_PROVIDER,12800,12800,False,,,,,"[""영암"", ""진도""]","[""영암"", ""진도""]","[""tmoney""]",[10300]
영암,남악,TRANSFER_TRUSTED,TRANSFER_TRUSTED,8100,8100,False,,,,,"[""영암"", ""목포"", ""남악""]","[""영암"", ""목포"", ""남악""]","[""bustago"", ""tmoney""]",[3700]
무안,광주,DIRECT_PROVIDER,DIRECT_PROVIDER,6000,7800,False,,,,,"[""무안"", ""광주""]","[""무안"", ""광주""]","[""tmoney""]","[6000, 7800]"
무안,목포,DIRECT_PROVIDER,DIRECT_PROVIDER,3200,3200,False,,,,,"[""무안"", ""목포""]","[""무안"", ""목포""]","[""bustago"", ""tmoney""]",[3200]
